"","key_index","analysis_type","analysis_var_1","analysis_var_value_1","group_var_1","group_var_value_1","group_var_2","group_var_value_2","nb_analysis_var","nb_group_var","stat","sector","indicator","analysis_level","label::English","label::Arabic"
"711","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","hasbaya","pop_group","lebanese",1,2,4,"Food Security","Proportion of FCS","HH_data",NA,NA
"712","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","hasbaya","pop_group","lebanese",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"713","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","hermel","pop_group","lebanese",1,2,68,"Food Security","Proportion of FCS","HH_data",NA,NA
"714","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","hermel","pop_group","lebanese",1,2,30,"Food Security","Proportion of FCS","HH_data",NA,NA
"715","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","hermel","pop_group","lebanese",1,2,2,"Food Security","Proportion of FCS","HH_data",NA,NA
"716","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","jbeil","pop_group","lebanese",1,2,79,"Food Security","Proportion of FCS","HH_data",NA,NA
"717","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","jbeil","pop_group","lebanese",1,2,18,"Food Security","Proportion of FCS","HH_data",NA,NA
"718","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","jbeil","pop_group","lebanese",1,2,2,"Food Security","Proportion of FCS","HH_data",NA,NA
"719","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","jezzine","pop_group","lebanese",1,2,91,"Food Security","Proportion of FCS","HH_data",NA,NA
"720","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","jezzine","pop_group","lebanese",1,2,9,"Food Security","Proportion of FCS","HH_data",NA,NA
"721","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","kesrwane","pop_group","lebanese",1,2,87,"Food Security","Proportion of FCS","HH_data",NA,NA
"722","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","kesrwane","pop_group","lebanese",1,2,11,"Food Security","Proportion of FCS","HH_data",NA,NA
"723","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","kesrwane","pop_group","lebanese",1,2,2,"Food Security","Proportion of FCS","HH_data",NA,NA
"724","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","koura","pop_group","lebanese",1,2,71,"Food Security","Proportion of FCS","HH_data",NA,NA
"725","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","koura","pop_group","lebanese",1,2,20,"Food Security","Proportion of FCS","HH_data",NA,NA
"726","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","koura","pop_group","lebanese",1,2,8,"Food Security","Proportion of FCS","HH_data",NA,NA
"727","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","marjaayoun","pop_group","lebanese",1,2,96,"Food Security","Proportion of FCS","HH_data",NA,NA
"728","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","marjaayoun","pop_group","lebanese",1,2,4,"Food Security","Proportion of FCS","HH_data",NA,NA
"729","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","meten","pop_group","lebanese",1,2,87,"Food Security","Proportion of FCS","HH_data",NA,NA
"730","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","meten","pop_group","lebanese",1,2,11,"Food Security","Proportion of FCS","HH_data",NA,NA
"731","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","meten","pop_group","lebanese",1,2,2,"Food Security","Proportion of FCS","HH_data",NA,NA
"732","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","minieh_dennie","pop_group","lebanese",1,2,80,"Food Security","Proportion of FCS","HH_data",NA,NA
"733","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","minieh_dennie","pop_group","lebanese",1,2,18,"Food Security","Proportion of FCS","HH_data",NA,NA
"734","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","minieh_dennie","pop_group","lebanese",1,2,2,"Food Security","Proportion of FCS","HH_data",NA,NA
"735","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Acceptable","stratification","mnt_lbn","pop_group","migrant",1,2,61,"Food Security","Proportion of FCS","HH_data",NA,NA
"736","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Borderline","stratification","mnt_lbn","pop_group","migrant",1,2,28,"Food Security","Proportion of FCS","HH_data",NA,NA
"737","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Poor","stratification","mnt_lbn","pop_group","migrant",1,2,12,"Food Security","Proportion of FCS","HH_data",NA,NA
"738","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Acceptable","stratification","mnt_lbn","pop_group","prl",1,2,78,"Food Security","Proportion of FCS","HH_data",NA,NA
"739","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Borderline","stratification","mnt_lbn","pop_group","prl",1,2,22,"Food Security","Proportion of FCS","HH_data",NA,NA
"740","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Acceptable","stratification","nabatieh","pop_group","migrant",1,2,98,"Food Security","Proportion of FCS","HH_data",NA,NA
"741","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Borderline","stratification","nabatieh","pop_group","migrant",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"742","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Poor","stratification","nabatieh","pop_group","migrant",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"743","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Acceptable","stratification","north","pop_group","migrant",1,2,75,"Food Security","Proportion of FCS","HH_data",NA,NA
"744","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Borderline","stratification","north","pop_group","migrant",1,2,15,"Food Security","Proportion of FCS","HH_data",NA,NA
"745","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Poor","stratification","north","pop_group","migrant",1,2,10,"Food Security","Proportion of FCS","HH_data",NA,NA
"746","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Acceptable","stratification","north","pop_group","prl",1,2,16,"Food Security","Proportion of FCS","HH_data",NA,NA
"747","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Borderline","stratification","north","pop_group","prl",1,2,33,"Food Security","Proportion of FCS","HH_data",NA,NA
"748","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Poor","stratification","north","pop_group","prl",1,2,51,"Food Security","Proportion of FCS","HH_data",NA,NA
"749","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","rachaya","pop_group","lebanese",1,2,91,"Food Security","Proportion of FCS","HH_data",NA,NA
"750","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","rachaya","pop_group","lebanese",1,2,7,"Food Security","Proportion of FCS","HH_data",NA,NA
"751","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","rachaya","pop_group","lebanese",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"752","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","saida","pop_group","lebanese",1,2,85,"Food Security","Proportion of FCS","HH_data",NA,NA
"753","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","saida","pop_group","lebanese",1,2,14,"Food Security","Proportion of FCS","HH_data",NA,NA
"754","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","saida","pop_group","lebanese",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"755","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","sour","pop_group","lebanese",1,2,94,"Food Security","Proportion of FCS","HH_data",NA,NA
"756","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","sour","pop_group","lebanese",1,2,4,"Food Security","Proportion of FCS","HH_data",NA,NA
"757","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","sour","pop_group","lebanese",1,2,1,"Food Security","Proportion of FCS","HH_data",NA,NA
"758","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Acceptable","stratification","south","pop_group","migrant",1,2,82,"Food Security","Proportion of FCS","HH_data",NA,NA
"759","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Borderline","stratification","south","pop_group","migrant",1,2,14,"Food Security","Proportion of FCS","HH_data",NA,NA
"760","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_one","i_fcs_category","Poor","stratification","south","pop_group","migrant",1,2,5,"Food Security","Proportion of FCS","HH_data",NA,NA
"761","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Acceptable","stratification","south","pop_group","prl",1,2,43,"Food Security","Proportion of FCS","HH_data",NA,NA
"762","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Borderline","stratification","south","pop_group","prl",1,2,32,"Food Security","Proportion of FCS","HH_data",NA,NA
"763","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_one","i_fcs_category","Poor","stratification","south","pop_group","prl",1,2,25,"Food Security","Proportion of FCS","HH_data",NA,NA
"764","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","tripoli","pop_group","lebanese",1,2,51,"Food Security","Proportion of FCS","HH_data",NA,NA
"765","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","tripoli","pop_group","lebanese",1,2,26,"Food Security","Proportion of FCS","HH_data",NA,NA
"766","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","tripoli","pop_group","lebanese",1,2,23,"Food Security","Proportion of FCS","HH_data",NA,NA
"767","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","w_bekaa","pop_group","lebanese",1,2,91,"Food Security","Proportion of FCS","HH_data",NA,NA
"768","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","w_bekaa","pop_group","lebanese",1,2,6,"Food Security","Proportion of FCS","HH_data",NA,NA
"769","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","w_bekaa","pop_group","lebanese",1,2,3,"Food Security","Proportion of FCS","HH_data",NA,NA
"770","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","zahle","pop_group","lebanese",1,2,79,"Food Security","Proportion of FCS","HH_data",NA,NA
"771","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","zahle","pop_group","lebanese",1,2,16,"Food Security","Proportion of FCS","HH_data",NA,NA
"772","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","zahle","pop_group","lebanese",1,2,5,"Food Security","Proportion of FCS","HH_data",NA,NA
"773","prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Acceptable","stratification","zgharta","pop_group","lebanese",1,2,54,"Food Security","Proportion of FCS","HH_data",NA,NA
"774","prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Borderline","stratification","zgharta","pop_group","lebanese",1,2,30,"Food Security","Proportion of FCS","HH_data",NA,NA
"775","prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_one","i_fcs_category","Poor","stratification","zgharta","pop_group","lebanese",1,2,16,"Food Security","Proportion of FCS","HH_data",NA,NA
"776","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","akkar","pop_group","lebanese",1,2,19.1088082901554,"Food Security","RCSI","HH_data",NA,NA
"777","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","akkar","pop_group","migrant",1,2,3.73333333333333,"Food Security","RCSI","HH_data",NA,NA
"778","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","akkar","pop_group","prl",1,2,8.83962264150943,"Food Security","RCSI","HH_data",NA,NA
"779","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ aley ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","aley","pop_group","lebanese",1,2,16.527397260274,"Food Security","RCSI","HH_data",NA,NA
"780","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baabda ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","baabda","pop_group","lebanese",1,2,14.4513274336283,"Food Security","RCSI","HH_data",NA,NA
"781","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","baalbek","pop_group","lebanese",1,2,14.5664335664336,"Food Security","RCSI","HH_data",NA,NA
"782","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","baalbek_hermel","pop_group","migrant",1,2,0.151724137931034,"Food Security","RCSI","HH_data",NA,NA
"783","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","baalbek_hermel","pop_group","prl",1,2,13.7254901960784,"Food Security","RCSI","HH_data",NA,NA
"784","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ batroun ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","batroun","pop_group","lebanese",1,2,9.82716049382716,"Food Security","RCSI","HH_data",NA,NA
"785","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","bcharre","pop_group","lebanese",1,2,9.32748538011696,"Food Security","RCSI","HH_data",NA,NA
"786","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","beirut","pop_group","lebanese",1,2,11.8908045977012,"Food Security","RCSI","HH_data",NA,NA
"787","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","beirut","pop_group","migrant",1,2,16.2275862068966,"Food Security","RCSI","HH_data",NA,NA
"788","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","beirut","pop_group","prl",1,2,20.5403726708075,"Food Security","RCSI","HH_data",NA,NA
"789","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","bekaa","pop_group","migrant",1,2,1.33571428571429,"Food Security","RCSI","HH_data",NA,NA
"790","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","bent_jbeil","pop_group","lebanese",1,2,12.6597222222222,"Food Security","RCSI","HH_data",NA,NA
"791","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ chouf ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","chouf","pop_group","lebanese",1,2,17.6756756756757,"Food Security","RCSI","HH_data",NA,NA
"792","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","hasbaya","pop_group","lebanese",1,2,13.6326530612245,"Food Security","RCSI","HH_data",NA,NA
"793","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","hermel","pop_group","lebanese",1,2,15.2781456953642,"Food Security","RCSI","HH_data",NA,NA
"794","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","jbeil","pop_group","lebanese",1,2,9.59905660377358,"Food Security","RCSI","HH_data",NA,NA
"795","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","jezzine","pop_group","lebanese",1,2,11.2743902439024,"Food Security","RCSI","HH_data",NA,NA
"796","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","kesrwane","pop_group","lebanese",1,2,13.4634146341463,"Food Security","RCSI","HH_data",NA,NA
"797","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","koura","pop_group","lebanese",1,2,12.4897959183673,"Food Security","RCSI","HH_data",NA,NA
"798","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","marjaayoun","pop_group","lebanese",1,2,11.875,"Food Security","RCSI","HH_data",NA,NA
"799","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","meten","pop_group","lebanese",1,2,13.34375,"Food Security","RCSI","HH_data",NA,NA
"800","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","minieh_dennie","pop_group","lebanese",1,2,15.9865771812081,"Food Security","RCSI","HH_data",NA,NA
"801","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","mnt_lbn","pop_group","migrant",1,2,10.3103448275862,"Food Security","RCSI","HH_data",NA,NA
"802","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","mnt_lbn","pop_group","prl",1,2,20.1111111111111,"Food Security","RCSI","HH_data",NA,NA
"803","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","nabatieh","pop_group","migrant",1,2,1.62068965517241,"Food Security","RCSI","HH_data",NA,NA
"804","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","north","pop_group","migrant",1,2,7.30714285714286,"Food Security","RCSI","HH_data",NA,NA
"805","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","north","pop_group","prl",1,2,10.5471698113208,"Food Security","RCSI","HH_data",NA,NA
"806","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","rachaya","pop_group","lebanese",1,2,9.4014598540146,"Food Security","RCSI","HH_data",NA,NA
"807","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","saida","pop_group","lebanese",1,2,11.625,"Food Security","RCSI","HH_data",NA,NA
"808","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","sour","pop_group","lebanese",1,2,12.020979020979,"Food Security","RCSI","HH_data",NA,NA
"809","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","mean","i_rcsi","NA","stratification","south","pop_group","migrant",1,2,2.51724137931034,"Food Security","RCSI","HH_data",NA,NA
"810","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","mean","i_rcsi","NA","stratification","south","pop_group","prl",1,2,7.80188679245283,"Food Security","RCSI","HH_data",NA,NA
"811","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","tripoli","pop_group","lebanese",1,2,18.2297872340426,"Food Security","RCSI","HH_data",NA,NA
"812","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","w_bekaa","pop_group","lebanese",1,2,10.8541666666667,"Food Security","RCSI","HH_data",NA,NA
"813","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","zahle","pop_group","lebanese",1,2,11.5771812080537,"Food Security","RCSI","HH_data",NA,NA
"814","mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","mean","i_rcsi","NA","stratification","zgharta","pop_group","lebanese",1,2,12.625,"Food Security","RCSI","HH_data",NA,NA
"815","prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_one","i_rcsi_cat","High","stratification","akkar","pop_group","lebanese",1,2,46,"Food Security","RCSI_CAT","HH_data",NA,NA
"816","prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_one","i_rcsi_cat","Low","stratification","akkar","pop_group","lebanese",1,2,12,"Food Security","RCSI_CAT","HH_data",NA,NA
"817","prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_one","i_rcsi_cat","Medium","stratification","akkar","pop_group","lebanese",1,2,42,"Food Security","RCSI_CAT","HH_data",NA,NA
